MatchDate;LeagueId;Home;Away;Score;Band;Round;MatchStatus;HG;AG;Goals;Over25;BTTS;PredictionDate;Reason;RankingGapScore;HomeAttackScore;AwayAttackScore;HomeDefenseWeaknessScore;AwayDefenseWeaknessScore;HomeLast10OverScore;AwayLast10OverScore;HomeVenueOverScore;AwayVenueOverScore;BTTSProfileScore;AlgorithmVersion;HomeSourceLeagueId;AwaySourceLeagueId;CompetitionGroup
;Australia_NPLNorthernNSW;Edgeworth E.;Belmont Swansea Utd.;89.16;ALTA;19;SCHEDULED;;;;;;2026-07-11;buon attacco casa, buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;0.73;11.82;13.0;7.75;11.23;10.8;9.6;6.0;8.0;10.24;2.1.0;;;
;Australia_NPLNorthernNSW;Maitland;Adamstown Rosebud;78.71;ALTA;19;FINAL;3;1;4;OK;OK;2026-07-11;buon attacco casa, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;2.91;11.08;8.34;7.67;12.35;8.4;7.2;6.0;6.0;8.76;2.1.0;;;
;Australia_NPLNorthernNSW;Weston Bears;Lambton J.;77.46;ALTA;19;FINAL;3;2;5;OK;OK;2026-07-11;buon attacco casa, buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;2.18;11.45;11.47;7.67;9.73;7.2;8.4;5.0;6.0;8.36;2.1.0;;;
;Australia_NPLQueenslandU23;Moreton City Excelsior U23;Magic United U23;81.39;ALTA;19;FINAL;6;1;7;OK;OK;2026-07-11;buon attacco casa, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno;5.82;13.0;4.17;6.53;14.0;10.8;8.4;5.71;6.0;6.95;2.1.0;;;
;Australia_NPLQueenslandU23;Peninsula U23;Wynnum Wolves U23;86.07;ALTA;19;FINAL;0;1;1;KO;KO;2026-07-11;buon attacco casa, buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;2.18;11.82;8.69;10.0;14.0;7.2;9.6;7.11;7.0;8.47;2.1.0;;;
;Australia_NPLQueensland;Moreton City Excelsior;Magic United;85.51;ALTA;19;FINAL;4;3;7;OK;OK;2026-07-11;buon attacco casa, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno;5.82;13.0;7.3;6.68;14.0;8.4;9.6;8.0;6.0;6.71;2.1.0;;;
;Australia_NPLTasmania;Clarence Zebras;Launceston;81.09;ALTA;15;FINAL;1;2;3;OK;OK;2026-07-11;buon attacco casa, buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;0.89;9.71;13.0;7.14;11.14;8.4;9.6;5.71;8.0;7.5;2.1.0;;;
;Australia_NPLTasmania;Devonport;South East Utd.;75.37;ALTA;15;FINAL;2;0;2;KO;KO;2026-07-11;buon attacco casa, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over esterno;3.56;13.0;6.33;5.24;14.0;9.6;7.2;4.0;5.71;6.73;2.1.0;;;
;Australia_NPLTasmania;South Hobart;Ulverstone;82.06;ALTA;15;FINAL;2;0;2;KO;KO;2026-07-11;buon attacco casa, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;8.0;13.0;5.06;3.9;14.0;8.4;9.6;6.67;5.71;7.71;2.1.0;;;
;Australia_NPLVictoria;Dandenong Thunder;Bentleigh;64.33;MEDIA;20;FINAL;2;1;3;OK;OK;2026-07-11;difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente trasferta;0.62;6.22;5.29;10.0;14.0;6.0;9.6;3.56;4.0;5.05;2.1.0;;;
;Australia_NPLVictoria;Melbourne City U21;Heidelberg;63.69;MEDIA;20;FINAL;2;2;4;OK;OK;2026-07-11;buon attacco casa, buon attacco trasferta, trend over recente casa, trend over recente trasferta, buon profilo over esterno;0.62;11.49;9.64;5.05;8.04;7.2;7.2;2.0;5.33;7.12;2.1.0;;;
;Australia_NPLWesternAustralia;Olympic Kingsway;Perth RedStar;79.34;ALTA;18;FINAL;1;2;3;OK;OK;2026-07-11;buon attacco casa, buon attacco trasferta, difesa casa vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;1.45;13.0;9.6;6.53;8.35;12.0;7.2;6.86;5.71;8.62;2.1.0;;;
;Australia_NPLWesternAustralia;Sorrento;Fremantle City;72.66;MEDIA;18;FINAL;0;2;2;KO;KO;2026-07-11;buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, alta tendenza BTTS;2.91;6.26;11.47;7.75;10.11;8.4;7.2;6.22;4.57;7.76;2.1.0;;;
;Australia_NPL_NSW_U20;APIA Leichhardt U20;Sydney FC U20;76.97;ALTA;24;FINAL;3;2;5;OK;OK;2026-07-11;buon attacco casa, buon attacco trasferta, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;2.13;13.0;12.89;3.51;10.12;7.2;8.4;7.27;4.8;7.64;2.1.0;;;
;Australia_NPL_NSW_U20;Manly Utd U20;Sutherland U20;79.44;ALTA;24;FINAL;1;2;3;OK;OK;2026-07-11;buon attacco casa, buon attacco trasferta, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over esterno, alta tendenza BTTS;4.8;12.62;10.74;5.99;12.15;8.4;8.4;3.64;5.33;7.36;2.1.0;;;
;Australia_NPL_NSW_U20;NWS Spirit U20;St George Saints U20;89.47;ALTA;24;FINAL;5;1;6;OK;OK;2026-07-11;buon attacco casa, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, alta tendenza BTTS;6.4;13.0;8.06;7.23;14.0;9.6;9.6;6.55;4.67;10.36;2.1.0;;;
;Australia_NPL_NSW_U20;SD Raiders U20;Blacktown City U20;80.28;ALTA;24;FINAL;1;2;3;OK;OK;2026-07-11;buon attacco casa, buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;2.13;9.94;10.21;8.88;14.0;7.2;8.4;5.33;6.55;7.64;2.1.0;;;
;Australia_NPL_NSW_U20;St. George City U20;UNSW U20;93.55;ALTA;24;FINAL;2;2;4;OK;OK;2026-07-11;buon attacco casa, buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;1.6;12.09;11.82;10.0;14.0;10.8;10.8;7.33;7.2;7.91;2.1.0;;;
;Australia_NPL_NSW_U20;Sydney Olympic U20;Wollongong Wolves U20;81.76;ALTA;24;FINAL;0;5;5;OK;KO;2026-07-11;buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;4.8;5.91;11.28;10.0;11.57;9.6;7.2;6.4;6.0;9.0;2.1.0;;;
;Australia_NSWLeagueOne;Canterbury Bankstown;Prospect United;81.03;ALTA;23;FINAL;2;1;3;OK;OK;2026-07-11;buon attacco casa, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;5.87;13.0;5.64;7.44;11.28;9.6;6.0;7.2;6.55;8.45;2.1.0;;;
;Australia_NSWLeagueOne;Dulwich Hill;Bulls Academy;65.88;MEDIA;23;FINAL;3;5;8;OK;OK;2026-07-11;buon attacco trasferta, difesa casa vulnerabile, trend over recente trasferta, buon profilo over esterno, alta tendenza BTTS;2.67;6.18;10.48;8.06;8.97;6.0;7.2;3.64;5.33;7.36;2.1.0;;;
;Australia_NSWLeagueOne;Hakoah Sydney;Hurstville Zagreb;75.98;ALTA;23;FINAL;1;1;2;KO;OK;2026-07-11;buon attacco casa, buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;1.07;10.48;8.86;7.64;10.7;8.4;8.4;5.82;5.33;9.27;2.1.0;;;
;Australia_NSWLeagueOne;Inter Lions;Hills United;77.12;ALTA;23;FINAL;2;2;4;OK;OK;2026-07-11;buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;3.2;7.25;10.21;8.26;10.41;8.4;9.6;5.6;6.0;8.18;2.1.0;;;
;Australia_NSWLeagueOne;Northern Tigers;Newcastle Jets U23;74.2;MEDIA;23;FINAL;2;2;4;OK;OK;2026-07-11;buon attacco casa, buon attacco trasferta, difesa trasferta vulnerabile, trend over recente trasferta, alta tendenza BTTS;6.4;10.48;11.01;3.93;14.0;6.0;7.2;2.91;4.36;7.91;2.1.0;;;
;Australia_NSWLeagueOne;Rydalmere Lions;Western City Rangers;73.18;MEDIA;23;FINAL;1;0;1;KO;KO;2026-07-11;buon attacco casa, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, buon profilo over esterno, alta tendenza BTTS;4.8;8.6;6.98;7.02;13.02;8.4;6.0;4.36;5.82;8.18;2.1.0;;;
;Australia_NorthernNSWStateLeague;Cessnock City Hornets;Dudley Redhead United;67.09;MEDIA;14;FINAL;2;1;3;OK;OK;2026-07-11;buon attacco casa, buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, buon profilo over interno, buon profilo over esterno;1.78;8.64;9.09;8.39;9.79;7.2;6.0;5.33;5.33;5.54;2.1.0;;;
;Australia_NorthernNSWStateLeague;Newcastle Croatia;Lake Macquarie;89.58;ALTA;14;FINAL;1;2;3;OK;OK;2026-07-11;buon attacco casa, buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;1.78;13.0;13.0;10.0;9.3;10.8;9.6;6.67;6.67;8.77;2.1.0;;;
;Australia_NorthernNSWStateLeague;Singleton Strikers;South Cardiff;62.53;MEDIA;14;FINAL;1;0;1;KO;KO;2026-07-11;difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, buon profilo over interno;0.89;6.36;5.0;10.0;11.75;7.2;6.0;5.33;4.0;6.0;2.1.0;;;
;Australia_QueenslandPremierLeague;Broadbeach Utd.;Caboolture;82.37;ALTA;19;FINAL;1;1;2;KO;OK;2026-07-11;buon attacco casa, buon attacco trasferta, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;4.36;13.0;11.12;4.01;11.98;8.4;9.6;5.0;5.71;9.18;2.1.0;;;
;Australia_QueenslandPremierLeague;Logan Lightning;Ipswich;77.41;ALTA;19;FINAL;3;2;5;OK;OK;2026-07-11;buon attacco casa, buon attacco trasferta, difesa casa vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno;3.64;10.43;9.39;8.82;8.98;8.4;8.4;6.0;7.0;6.35;2.1.0;;;
;Australia_QueenslandPremierLeague;Redlands;Capalaba;83.23;ALTA;19;FINAL;1;1;2;KO;OK;2026-07-11;buon attacco casa, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;5.09;12.51;5.91;7.75;14.0;9.6;9.6;6.0;5.0;7.76;2.1.0;;;
;Australia_QueenslandPremierLeague;St. George Willawong;Robina City;57.37;BASSA;19;FINAL;0;2;2;KO;KO;2026-07-11;buon attacco trasferta, difesa casa vulnerabile;3.64;3.48;9.73;10.0;7.49;6.0;4.8;3.43;4.57;4.24;2.1.0;;;
;Australia_TasmaniaNorthernChampionship;Devonport U21;Ulverstone U21;93.57;ALTA;14;FINAL;3;1;4;OK;OK;2026-07-11;buon attacco casa, buon attacco trasferta, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;2.29;13.0;13.0;6.06;12.15;10.8;12.0;8.0;8.0;8.27;2.1.0;;;
;Australia_TasmaniaNorthernChampionship;Launceston United U21;Burnie Utd.;82.13;ALTA;14;FINAL;3;3;6;OK;OK;2026-07-11;buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno;2.29;1.97;12.8;10.0;14.0;9.6;10.8;6.67;8.0;6.0;2.1.0;;;
;Australia_TasmaniaNorthernChampionship;Northern Rangers;Launceston U21;83.67;ALTA;14;FINAL;5;0;5;OK;KO;2026-07-11;buon attacco casa, buon attacco trasferta, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno;2.29;13.0;11.33;5.37;12.73;12.0;8.4;8.0;5.33;5.23;2.1.0;;;
;Australia_TasmaniaNorthernChampionship;Somerset;Riverside Olympic U21;88.03;ALTA;14;FINAL;1;0;1;KO;KO;2026-07-11;buon attacco casa, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;2.29;13.0;7.68;10.0;14.0;10.8;9.6;6.67;6.4;7.6;2.1.0;;;
;Australia_TasmaniaSouthernChampionship;Clarence Zebras U21;Taroona;86.61;ALTA;14;SCHEDULED;;;;;;2026-07-11;buon attacco casa, buon attacco trasferta, difesa casa vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;0.89;13.0;13.0;10.0;8.48;10.8;9.6;6.67;6.67;7.5;2.1.0;;;
;Australia_TasmaniaSouthernChampionship;Glenorchy Knights U21;Olympia Warriors;98.44;ALTA;14;FINAL;0;3;3;OK;KO;2026-07-11;buon attacco casa, buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;7.11;13.0;13.0;10.0;10.61;12.0;9.6;8.0;5.71;9.41;2.1.0;;;
;Australia_TasmaniaSouthernChampionship;Hobart Utd.;Hobart City;92.47;ALTA;14;FINAL;1;3;4;OK;OK;2026-07-11;buon attacco casa, buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;2.67;11.36;13.0;10.0;11.67;10.8;10.8;8.0;6.4;7.77;2.1.0;;;
;Australia_TasmaniaSouthernChampionship;New Town;South Hobart U21;81.17;ALTA;14;FINAL;0;3;3;OK;KO;2026-07-11;buon attacco casa, buon attacco trasferta, difesa trasferta vulnerabile, trend over recente trasferta, buon profilo over esterno, alta tendenza BTTS;0.89;13.0;13.0;5.3;11.57;6.0;10.8;3.2;8.0;9.41;2.1.0;;;
;Australia_VictoriaPremierLeague2;Bayside Argonauts;Altona City;65.62;MEDIA;20;FINAL;1;0;1;KO;KO;2026-07-11;buon attacco casa, difesa casa vulnerabile, trend over recente casa, buon profilo over esterno;5.54;12.15;5.29;7.07;9.04;7.2;2.4;4.44;5.33;7.16;2.1.0;;;
;Australia_VictoriaPremierLeague2;Keilor Park;Malvern;64.46;MEDIA;20;FINAL;1;0;1;KO;KO;2026-07-11;buon attacco trasferta, difesa casa vulnerabile, trend over recente trasferta, buon profilo over esterno;2.46;8.21;13.0;6.57;7.42;3.6;8.4;3.0;4.8;7.0;2.1.0;;;
;Australia_VictoriaPremierLeague2;Moreland City;Springvale;74.76;MEDIA;20;FINAL;0;1;1;KO;KO;2026-07-11;difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, alta tendenza BTTS;3.69;6.95;7.46;10.0;11.72;8.4;7.2;6.86;4.44;8.02;2.1.0;;;
;Australia_VictoriaPremierLeague2;Nunawading City;Goulburn Valley Suns;69.45;MEDIA;20;FINAL;0;1;1;KO;KO;2026-07-11;buon attacco trasferta, difesa casa vulnerabile, trend over recente trasferta, buon profilo over esterno, alta tendenza BTTS;4.31;5.91;13.0;7.32;8.84;4.8;8.4;3.2;6.0;7.67;2.1.0;;;
;Australia_VictoriaPremierLeague;Eltham Redbacks;North Geelong;86.63;ALTA;20;FINAL;3;1;4;OK;OK;2026-07-11;buon attacco casa, buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;0.62;13.0;10.51;8.13;12.02;10.8;9.6;6.22;7.0;8.74;2.1.0;;;
;Australia_VictoriaPremierLeague;Melbourne Srbija;Manningham United Blues;77.13;ALTA;20;FINAL;0;1;1;KO;KO;2026-07-11;buon attacco trasferta, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;3.08;7.88;10.26;5.3;12.73;7.2;10.8;5.33;7.11;7.44;2.1.0;;;
;Australia_VictoriaPremierLeague;Port Melbourne Sharks;North Sunshine Eagles;61.92;MEDIA;20;FINAL;0;5;5;OK;KO;2026-07-11;difesa casa vulnerabile, difesa trasferta vulnerabile, buon profilo over esterno;0.62;3.11;7.15;10.0;12.06;6.0;6.0;4.44;6.22;6.32;2.1.0;;;
;Australia_WAStateLeague;Cockburn City;Kingsley Westside;76.25;ALTA;16;FINAL;0;2;2;KO;KO;2026-07-11;buon attacco casa, buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;0.73;11.03;9.45;9.39;9.33;9.6;8.4;5.0;5.71;7.6;2.1.0;;;
;Australia_WAStateLeague;Curtin Univ;Floreat Athena;64.46;MEDIA;16;FINAL;0;4;4;OK;KO;2026-07-11;buon attacco trasferta, difesa casa vulnerabile, trend over recente trasferta, buon profilo over esterno;6.55;4.33;13.0;6.97;6.79;4.8;8.4;3.43;5.0;5.2;2.1.0;;;
;Australia_WAStateLeague;Gwelup Croatia;Inglewood;58.02;BASSA;16;FINAL;2;1;3;OK;OK;2026-07-11;difesa casa vulnerabile, trend over recente casa, buon profilo over interno;3.64;8.27;5.12;9.09;6.36;8.4;4.8;5.0;1.33;6.0;2.1.0;;;
;Australia_WAStateLeague;Joondalup;Mandurah City;84.32;ALTA;16;FINAL;1;2;3;OK;OK;2026-07-11;buon attacco casa, buon attacco trasferta, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;0.73;10.64;13.0;6.36;11.45;8.4;10.8;5.33;8.0;9.6;2.1.0;;;
;Australia_WAStateLeague;Quinns;Nedlands;78.87;ALTA;16;FINAL;2;1;3;OK;OK;2026-07-11;buon attacco trasferta, difesa casa vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno;5.09;7.48;13.0;9.09;7.21;8.4;9.6;5.33;6.86;6.8;2.1.0;;;
;Australia_WAStateLeague;Subiaco;Murdoch Melville;85.98;ALTA;16;FINAL;1;1;2;KO;OK;2026-07-11;buon attacco casa, buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;2.18;9.85;9.85;10.0;12.73;8.4;10.8;5.71;6.86;9.6;2.1.0;;;
;Belarus_PershayaLiga;BATE 2;Lida;80.84;ALTA;15;FINAL;1;4;5;OK;OK;2026-07-11;buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;5.18;8.02;9.71;10.0;10.0;7.2;8.4;6.67;6.67;9.0;2.1.0;;;
;Belarus_PershayaLiga;Din. Minsk 2;Slutsk;80.99;ALTA;15;FINAL;0;2;2;KO;KO;2026-07-11;buon attacco casa, buon attacco trasferta, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;1.41;13.0;12.66;6.29;7.27;9.6;7.2;6.67;6.67;10.22;2.1.0;;;
;Belarus_PershayaLiga;Molodechno;Minsk 2;68.15;MEDIA;15;FINAL;2;3;5;OK;OK;2026-07-11;difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over esterno;2.35;8.02;6.33;9.09;13.18;7.2;8.4;2.67;5.33;5.57;2.1.0;;;
;Belarus_PershayaLiga;Orsha;Smorgon;63.52;MEDIA;15;FINAL;1;1;2;KO;OK;2026-07-11;difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno;0.47;6.36;7.18;8.39;10.45;8.4;7.2;4.8;4.0;6.26;2.1.0;;;
;Belarus_PershayaLiga;Uni X Labs;Osipovichi;66.82;MEDIA;15;FINAL;1;0;1;KO;KO;2026-07-11;difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over esterno;0.94;5.06;6.33;7.79;14.0;7.2;10.8;1.6;6.67;6.43;2.1.0;;;
;Belarus_VysshayaLiga;Baranovici;Zhodino;60.52;MEDIA;15;FINAL;1;0;1;KO;KO;2026-07-11;buon attacco trasferta, difesa casa vulnerabile, trend over recente casa, buon profilo over interno;3.73;5.91;9.71;8.74;5.45;7.2;4.8;6.4;3.2;5.37;2.1.0;;;
;Belarus_VysshayaLiga;Dynamo Brest;Slavia Mozyr;55.83;BASSA;15;FINAL;4;1;5;OK;OK;2026-07-11;trend over recente casa, buon profilo over interno;2.67;8.44;5.45;4.55;8.32;8.4;4.8;5.33;1.6;6.26;2.1.0;;;
;Belarus_VysshayaLiga;Gomel;Neman;49.58;BASSA;15;FINAL;1;1;2;KO;OK;2026-07-11;buon attacco casa;1.6;8.64;6.33;3.85;6.36;4.8;6.0;4.0;2.67;5.34;2.1.0;;;
;Bhutan_PremierLeague;Tsirang;RTC;47.69;BASSA;9;FINAL;3;3;6;OK;OK;2026-07-11;difesa casa vulnerabile, trend over recente casa, buon profilo over interno;0.89;8.12;5.91;6.82;6.36;7.5;3.0;5.33;0.0;3.75;2.1.0;;;
;Bolivia_DivisionProfesional;Real Oruro;GV San Jose;86.02;ALTA;12;FINAL;3;1;4;OK;OK;2026-07-11;buon attacco casa, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;0.53;11.82;8.12;9.74;11.93;10.29;9.0;8.0;5.33;11.25;2.1.0;;;
;Estonia_EsiliigaB;Tabasalu;Tulevik;95.56;ALTA;19;FINAL;2;0;2;KO;KO;2026-07-11;buon attacco casa, buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;2.67;9.97;13.0;10.0;13.12;10.8;12.0;7.0;8.0;9.0;2.1.0;;;
;Estonia_Esiliiga;FC Tallinn;Elva;72.7;MEDIA;21;FINAL;0;3;3;OK;KO;2026-07-11;buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente trasferta, buon profilo over esterno, alta tendenza BTTS;1.78;8.21;10.43;10.0;11.98;6.0;7.2;3.56;6.0;7.55;2.1.0;;;
;Estonia_Esiliiga;Levadia U21;Tallinna Kalev;85.03;ALTA;21;FINAL;3;2;5;OK;OK;2026-07-11;buon attacco casa, buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;0.89;12.19;11.49;8.52;12.73;9.6;9.6;6.22;5.33;8.46;2.1.0;;;
;Estonia_Esiliiga;Viimsi JK;Nomme Kalju U21;74.93;MEDIA;21;FINAL;2;2;4;OK;OK;2026-07-11;buon attacco casa, buon attacco trasferta, difesa trasferta vulnerabile, trend over recente trasferta, buon profilo over esterno;4.44;10.97;10.34;3.9;14.0;3.6;9.6;4.0;7.0;7.07;2.1.0;;;
;Estonia_Meistriliiga;Nomme Utd;Kuressaare;77.9;ALTA;19;FINAL;3;2;5;OK;OK;2026-07-11;buon attacco casa, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, buon profilo over interno, alta tendenza BTTS;1.78;11.16;5.58;10.0;10.61;12.0;6.0;8.0;4.44;8.33;2.1.0;;;
;Estonia_Meistriliiga;Parnu JK Vaprus;Tammeka;58.58;BASSA;19;FINAL;5;1;6;OK;OK;2026-07-11;difesa casa vulnerabile, trend over recente casa;0.89;7.22;7.02;8.59;7.56;8.4;3.6;4.44;4.57;6.29;2.1.0;;;
;Finland_Kakkonen_GroupB;EPS;P-Iirot Rauma;77.99;ALTA;13;FINAL;2;0;2;KO;KO;2026-07-11;buon attacco casa, buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, alta tendenza BTTS;2.67;10.74;11.28;8.26;9.26;10.8;7.2;6.4;3.2;8.18;2.1.0;;;
;Finland_Kakkonen_GroupB;NJS;EBK;67.93;MEDIA;13;FINAL;1;3;4;OK;OK;2026-07-11;difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno;0.89;3.22;7.09;10.0;14.0;7.2;8.4;4.8;6.0;6.33;2.1.0;;;
;Finland_Kakkonen_GroupC;Huima / Urho;Hercules;99.39;ALTA;13;FINAL;0;0;0;KO;KO;2026-07-11;buon attacco casa, buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;6.22;13.0;9.13;9.5;14.0;10.8;12.0;8.0;8.0;8.73;2.1.0;;;
;Finland_Veikkausliiga;Gnistan;Mariehamn;57.4;BASSA;17;FINAL;4;2;6;OK;OK;2026-07-11;difesa trasferta vulnerabile;4.36;8.02;2.53;5.84;13.18;3.6;6.0;4.57;4.57;4.71;2.1.0;;;
;Finland_Veikkausliiga;Lahti;HJK;56.03;BASSA;17;FINAL;2;0;2;KO;KO;2026-07-11;buon attacco trasferta, trend over recente trasferta;2.18;6.75;10.55;4.87;7.73;3.6;7.2;3.0;4.57;5.57;2.1.0;;;
;Finland_Veikkausliiga;TPS Turku;Oulu;56.08;BASSA;17;FINAL;3;0;3;OK;KO;2026-07-11;buon attacco trasferta;2.91;6.75;8.86;5.19;7.27;6.0;4.8;3.43;4.0;6.86;2.1.0;;;
;Finland_Ykkonen;JJK Jyvaskyla;KuPS Akatemia;88.55;ALTA;15;FINAL;4;4;8;OK;OK;2026-07-11;buon attacco casa, buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;5.82;13.0;9.09;7.14;14.0;8.4;9.6;6.86;6.67;7.98;2.1.0;;;
