PredictionDate;MatchDate;LeagueId;Round;Home;Away;Score;Band;MatchStatus;HG;AG;Goals;Over25;BTTS;Reason;RankingGapScore;HomeAttackScore;AwayAttackScore;HomeDefenseWeaknessScore;AwayDefenseWeaknessScore;HomeLast10OverScore;AwayLast10OverScore;HomeVenueOverScore;AwayVenueOverScore;BTTSProfileScore;AlgorithmVersion;HomeSourceLeagueId;AwaySourceLeagueId;CompetitionGroup
2026-08-08;2026-08-08;Bolivia_DivisionProfesional;19;SA Bulo Bulo;Nacional Potosi;42.99;BASSA;FINAL;2;1;3;OK;OK;Ranking gap: 0.017 | Attacco casa: 1.15/gara | Difesa trasferta subisce: 1.46/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.50;0.34;11.54;;;14.62;9.0;7.5;;;;2.0.dev1;Bolivia_DivisionProfesional;Bolivia_DivisionProfesional;
2026-08-08;2026-08-08;SouthKorea_KLeague2;22;Paju Frontier;Suwon FC;42.93;BASSA;FINAL;0;1;1;KO;KO;Ranking gap: 0.155 | Attacco casa: 1.00/gara | Difesa trasferta subisce: 1.33/gara | Over25 casa ultime10: 0.30 | Over25 trasferta ultime10: 0.80;3.1;10.0;;;13.33;4.5;12.0;;;;2.0.dev1;SouthKorea_KLeague2;SouthKorea_KLeague2;
2026-08-08;2026-08-08;Kazakhstan_PremierLeague;31;Zhetysu;Ordabasy;42.52;BASSA;FINAL;0;4;4;OK;KO;Ranking gap: 0.351 | Attacco casa: 1.15/gara | Difesa trasferta subisce: 0.75/gara | Over25 casa ultime10: 0.50 | Over25 trasferta ultime10: 0.60;7.02;11.5;;;7.5;7.5;9.0;;;;2.0.dev1;Kazakhstan_PremierLeague;Kazakhstan_PremierLeague;
2026-08-08;2026-08-08;Finland_Veikkausliiga;21;Jaro;VPS;42.44;BASSA;FINAL;1;3;4;OK;OK;Ranking gap: 0.250 | Attacco casa: 0.94/gara | Difesa trasferta subisce: 1.00/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.50;5.0;9.44;;;10.0;10.5;7.5;;;;2.0.dev1;Finland_Veikkausliiga;Finland_Veikkausliiga;
2026-08-08;2026-08-08;SouthKorea_KLeague1;22;Anyang;Daejeon;42.34;BASSA;FINAL;1;2;3;OK;OK;Ranking gap: 0.129 | Attacco casa: 1.38/gara | Difesa trasferta subisce: 1.10/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.40;2.58;13.81;;;10.95;9.0;6.0;;;;2.0.dev1;SouthKorea_KLeague1;SouthKorea_KLeague1;
2026-08-08;2026-08-08;Belarus_VysshayaLiga;20;Zhodino;Dynamo Brest;42.33;BASSA;FINAL;0;1;1;KO;KO;Ranking gap: 0.056 | Attacco casa: 1.53/gara | Difesa trasferta subisce: 0.94/gara | Over25 casa ultime10: 0.30 | Over25 trasferta ultime10: 0.80;1.12;15.33;;;9.38;4.5;12.0;;;;2.0.dev1;Belarus_VysshayaLiga;Belarus_VysshayaLiga;
2026-08-08;2026-08-08;Sweden_Division2_Norrland;16;Boden;Taftea IK;42.15;BASSA;FINAL;2;1;3;OK;OK;Ranking gap: 0.167 | Attacco casa: 1.15/gara | Difesa trasferta subisce: 1.08/gara | Over25 casa ultime10: 0.30 | Over25 trasferta ultime10: 0.80;3.34;11.54;;;10.77;4.5;12.0;;;;2.0.dev1;Sweden_Division2_Norrland;Sweden_Division2_Norrland;
2026-08-08;2026-08-08;Sweden_Division2_NorraSvealand;18;Viggbyholms;Skiljebo;41.11;BASSA;FINAL;1;2;3;OK;OK;Ranking gap: 0.299 | Attacco casa: 0.80/gara | Difesa trasferta subisce: 1.06/gara | Over25 casa ultime10: 0.40 | Over25 trasferta ultime10: 0.70;5.98;8.0;;;10.62;6.0;10.5;;;;2.0.dev1;Sweden_Division2_NorraSvealand;Sweden_Division2_NorraSvealand;
2026-08-08;2026-08-08;Sweden_Allsvenskan;21;Mjallby;Elfsborg;40.89;BASSA;FINAL;0;1;1;KO;KO;Ranking gap: 0.055 | Attacco casa: 1.43/gara | Difesa trasferta subisce: 1.20/gara | Over25 casa ultime10: 0.50 | Over25 trasferta ultime10: 0.40;1.1;14.29;;;12.0;7.5;6.0;;;;2.0.dev1;Sweden_Allsvenskan;Sweden_Allsvenskan;
2026-08-08;2026-08-08;Norway_2ndDivision_Group1;15;Arendal;Pors;40.49;BASSA;FINAL;2;1;3;OK;OK;Ranking gap: 0.064 | Attacco casa: 1.29/gara | Difesa trasferta subisce: 1.29/gara | Over25 casa ultime10: 0.50 | Over25 trasferta ultime10: 0.40;1.28;12.86;;;12.86;7.5;6.0;;;;2.0.dev1;Norway_2ndDivision_Group1;Norway_2ndDivision_Group1;
2026-08-08;2026-08-08;SouthKorea_KLeague1;22;Jeonbuk;Jeju SK;40.25;BASSA;FINAL;1;3;4;OK;OK;Ranking gap: 0.147 | Attacco casa: 1.29/gara | Difesa trasferta subisce: 1.10/gara | Over25 casa ultime10: 0.30 | Over25 trasferta ultime10: 0.60;2.94;12.86;;;10.95;4.5;9.0;;;;2.0.dev1;SouthKorea_KLeague1;SouthKorea_KLeague1;
2026-08-08;2026-08-08;Kazakhstan_PremierLeague;31;Altai;Kyzylzhar;39.42;BASSA;FINAL;2;2;4;OK;OK;Ranking gap: 0.071 | Attacco casa: 0.80/gara | Difesa trasferta subisce: 1.50/gara | Over25 casa ultime10: 0.50 | Over25 trasferta ultime10: 0.50;1.42;8.0;;;15.0;7.5;7.5;;;;2.0.dev1;Kazakhstan_PremierLeague;Kazakhstan_PremierLeague;
2026-08-08;2026-08-08;Sweden_Division2_NorraSvealand;18;Falu;Sunnersta AIF;39.35;BASSA;FINAL;1;3;4;OK;OK;Ranking gap: 0.115 | Attacco casa: 1.47/gara | Difesa trasferta subisce: 0.59/gara | Over25 casa ultime10: 0.50 | Over25 trasferta ultime10: 0.60;2.3;14.67;;;5.88;7.5;9.0;;;;2.0.dev1;Sweden_Division2_NorraSvealand;Sweden_Division2_NorraSvealand;
2026-08-08;2026-08-08;SouthKorea_KLeague1;22;Gimcheon Sangmu;Seoul;38.75;BASSA;FINAL;0;0;0;KO;KO;Ranking gap: 0.334 | Attacco casa: 1.05/gara | Difesa trasferta subisce: 0.81/gara | Over25 casa ultime10: 0.40 | Over25 trasferta ultime10: 0.50;6.68;10.48;;;8.1;6.0;7.5;;;;2.0.dev1;SouthKorea_KLeague1;SouthKorea_KLeague1;
2026-08-08;2026-08-08;Estonia_Meistriliiga;25;Narva;Kalju;38.64;BASSA;FINAL;0;2;2;KO;KO;Ranking gap: 0.302 | Attacco casa: 0.81/gara | Difesa trasferta subisce: 0.80/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.40;6.04;8.1;;;8.0;10.5;6.0;;;;2.0.dev1;Estonia_Meistriliiga;Estonia_Meistriliiga;
2026-08-08;2026-08-08;Germany_Oberliga_Bayern_Nord;6;Regensburg II;Neudrossenfeld;38.49;BASSA;FINAL;2;1;3;OK;OK;Ranking gap: 0.008 | Attacco casa: 1.33/gara | Difesa trasferta subisce: 1.00/gara | Over25 casa ultime10: 0.67 | Over25 trasferta ultime10: 0.33;0.16;13.33;;;10.0;10.0;5.0;;;;2.0.dev1;Germany_Oberliga_Bayern_Nord;Germany_Oberliga_Bayern_Nord;
2026-08-08;2026-08-08;SouthKorea_KLeague2;22;Seongnam;Cheonan City;37.05;BASSA;FINAL;3;2;5;OK;OK;Ranking gap: 0.021 | Attacco casa: 0.94/gara | Difesa trasferta subisce: 1.37/gara | Over25 casa ultime10: 0.30 | Over25 trasferta ultime10: 0.60;0.42;9.44;;;13.68;4.5;9.0;;;;2.0.dev1;SouthKorea_KLeague2;SouthKorea_KLeague2;
2026-08-08;2026-08-08;Kazakhstan_PremierLeague;31;Kaspij Aktau;Ulytau;37.02;BASSA;FINAL;1;1;2;KO;OK;Ranking gap: 0.176 | Attacco casa: 1.00/gara | Difesa trasferta subisce: 1.00/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.30;3.52;10.0;;;10.0;9.0;4.5;;;;2.0.dev1;Kazakhstan_PremierLeague;Kazakhstan_PremierLeague;
2026-08-08;2026-08-08;Finland_Ykkosliiga;21;SJK Akatemia;PK-35;36.88;BASSA;FINAL;0;3;3;OK;KO;Ranking gap: 0.669 | Attacco casa: 0.50/gara | Difesa trasferta subisce: 0.80/gara | Over25 casa ultime10: 0.30 | Over25 trasferta ultime10: 0.40;13.38;5.0;;;8.0;4.5;6.0;;;;2.0.dev1;Finland_Ykkosliiga;Finland_Ykkosliiga;
2026-08-08;2026-08-08;Belarus_VysshayaLiga;20;Vitebsk;Neman;36.01;BASSA;FINAL;1;0;1;KO;KO;Ranking gap: 0.019 | Attacco casa: 1.06/gara | Difesa trasferta subisce: 1.00/gara | Over25 casa ultime10: 0.50 | Over25 trasferta ultime10: 0.50;0.38;10.62;;;10.0;7.5;7.5;;;;2.0.dev1;Belarus_VysshayaLiga;Belarus_VysshayaLiga;
2026-08-08;2026-08-08;Germany_Oberliga_Bayern_Nord;6;Bayern Hof;Neumarkt;34.15;BASSA;FINAL;1;1;2;KO;OK;Ranking gap: 0.041 | Attacco casa: 1.33/gara | Difesa trasferta subisce: 1.00/gara | Over25 casa ultime10: 0.67 | Over25 trasferta ultime10: 0.00;0.82;13.33;;;10.0;10.0;0.0;;;;2.0.dev1;Germany_Oberliga_Bayern_Nord;Germany_Oberliga_Bayern_Nord;
2026-08-08;2026-08-08;Lithuania_ILyga;21;Dainava Alytus;Babrungas;32.13;BASSA;FINAL;2;1;3;OK;OK;Ranking gap: 0.163 | Attacco casa: 1.76/gara | Difesa trasferta subisce: 0.22/gara | Over25 casa ultime10: 0.50 | Over25 trasferta ultime10: 0.10;3.26;17.65;;;2.22;7.5;1.5;;;;2.0.dev1;Lithuania_ILyga;Lithuania_ILyga;
2026-08-09;2026-08-09;Australia_NPLNorthernNSW;23;Broadmeadow;Kahibah;85.04;ALTA;SCHEDULED;;;;;;Ranking gap: 0.565 | Attacco casa: 2.55/gara | Difesa trasferta subisce: 2.47/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 1.00;11.3;25.0;;;24.74;9.0;15.0;;;;2.0.dev1;Australia_NPLNorthernNSW;Australia_NPLNorthernNSW;
2026-08-09;2026-08-09;Somalia_NationalLeague;26;Dekedaha;Gantaalaha Afgooye;82.62;ALTA;POSTPONED;;;;;;Ranking gap: 0.593 | Attacco casa: 2.48/gara | Difesa trasferta subisce: 4.82/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.80;11.86;24.76;;;25.0;9.0;12.0;;;;2.0.dev1;Somalia_NationalLeague;Somalia_NationalLeague;
2026-08-09;2026-08-09;Australia_NorthernNSWStateLeague;18;Wallsend Red Devils;West Wallsend;81.36;ALTA;SCHEDULED;;;;;;Ranking gap: 0.399 | Attacco casa: 3.12/gara | Difesa trasferta subisce: 2.44/gara | Over25 casa ultime10: 0.90 | Over25 trasferta ultime10: 0.70;7.98;25.0;;;24.38;13.5;10.5;;;;2.0.dev1;Australia_NorthernNSWStateLeague;Australia_NorthernNSWStateLeague;
2026-08-09;2026-08-09;Latvia_Virsliga;27;Riga FC;Ogre United;81.06;ALTA;SCHEDULED;;;;;;Ranking gap: 0.428 | Attacco casa: 3.18/gara | Difesa trasferta subisce: 2.71/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.80;8.56;25.0;;;25.0;10.5;12.0;;;;2.0.dev1;Latvia_Virsliga;Latvia_Virsliga;
2026-08-09;2026-08-09;Iceland_BestaDeildKarla;23;Vikingur Reykjavik;Vestmannaeyjar;79.28;ALTA;SCHEDULED;;;;;;Ranking gap: 0.455 | Attacco casa: 3.29/gara | Difesa trasferta subisce: 2.12/gara | Over25 casa ultime10: 0.90 | Over25 trasferta ultime10: 0.70;9.1;25.0;;;21.18;13.5;10.5;;;;2.0.dev1;Iceland_BestaDeildKarla;Iceland_BestaDeildKarla;
2026-08-09;2026-08-09;Estonia_Meistriliiga;25;Levadia;Nomme Utd;78.8;ALTA;SCHEDULED;;;;;;Ranking gap: 0.272 | Attacco casa: 2.61/gara | Difesa trasferta subisce: 2.29/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 1.00;5.44;25.0;;;22.86;10.5;15.0;;;;2.0.dev1;Estonia_Meistriliiga;Estonia_Meistriliiga;
2026-08-09;2026-08-09;Norway_OBOSLigaen;17;Haugesund;Raufoss;77.39;ALTA;SCHEDULED;;;;;;Ranking gap: 0.282 | Attacco casa: 3.00/gara | Difesa trasferta subisce: 2.12/gara | Over25 casa ultime10: 0.90 | Over25 trasferta ultime10: 0.80;5.64;25.0;;;21.25;13.5;12.0;;;;2.0.dev1;Norway_OBOSLigaen;Norway_OBOSLigaen;
2026-08-09;2026-08-09;Australia_NorthernNSWStateLeague;18;Lake Macquarie;South Cardiff;76.75;ALTA;SCHEDULED;;;;;;Ranking gap: 0.631 | Attacco casa: 3.62/gara | Difesa trasferta subisce: 1.81/gara | Over25 casa ultime10: 0.90 | Over25 trasferta ultime10: 0.50;12.62;25.0;;;18.12;13.5;7.5;;;;2.0.dev1;Australia_NorthernNSWStateLeague;Australia_NorthernNSWStateLeague;
2026-08-09;2026-08-09;USA_USLLeagueOne;29;Charlotte Independ.;Greenville;75.18;ALTA;SCHEDULED;;;;;;Ranking gap: 0.660 | Attacco casa: 2.33/gara | Difesa trasferta subisce: 1.76/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.60;13.2;23.33;;;17.65;12.0;9.0;;;;2.0.dev1;USA_USLLeagueOne;USA_USLLeagueOne;
2026-08-09;2026-08-09;Australia_NPLACT;23;Canberra Juventus;Canberra White Eagles;74.55;ALTA;SCHEDULED;;;;;;"Ranking gap: 0.555 | Attacco casa: 1.89/gara | Difesa trasferta subisce: 2.78/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.70 || V20DEV_CANDIDATE[V20Score=74.55;V20Band=MEDIA-ALTA;V22Score=77.67;V22Band=ALTA;V25Score=77.67;V25Band=ALTA;MinV20Score=71.00]";11.1;18.95;;;25.0;9.0;10.5;;;;2.0.dev1;Australia_NPLACT;Australia_NPLACT;
2026-08-09;2026-08-09;Australia_TasmaniaSouthernChampionship;19;South Hobart U21;Hobart City;71.71;ALTA;SCHEDULED;;;;;;"Ranking gap: 0.089 | Attacco casa: 4.27/gara | Difesa trasferta subisce: 1.64/gara | Over25 casa ultime10: 0.90 | Over25 trasferta ultime10: 1.00 || V20DEV_CANDIDATE[V20Score=71.71;V20Band=MEDIA-ALTA;V22Score=88.09;V22Band=ALTA;V25Score=88.09;V25Band=ALTA;MinV20Score=71.00]";1.78;25.0;;;16.43;13.5;15.0;;;;2.0.dev1;Australia_TasmaniaSouthernChampionship;Australia_TasmaniaSouthernChampionship;
2026-08-09;2026-08-09;Estonia_EsiliigaB;22;Levadia U19;Tabasalu;70.98;MEDIA-ALTA;SCHEDULED;;;;;;Ranking gap: 0.090 | Attacco casa: 2.30/gara | Difesa trasferta subisce: 2.37/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.80;1.8;23.0;;;23.68;10.5;12.0;;;;2.0.dev1;Estonia_EsiliigaB;Estonia_EsiliigaB;
2026-08-09;2026-08-09;Estonia_EsiliigaB;22;Tallinna Kalev U21;Johvi Phoenix;69.86;MEDIA-ALTA;SCHEDULED;;;;;;Ranking gap: 0.243 | Attacco casa: 2.10/gara | Difesa trasferta subisce: 2.30/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.60;4.86;21.0;;;23.0;12.0;9.0;;;;2.0.dev1;Estonia_EsiliigaB;Estonia_EsiliigaB;
2026-08-09;2026-08-09;Iceland_Division_2;30;Kormakur/Hvot;Throttur Vogar;68.94;MEDIA-ALTA;SCHEDULED;;;;;;Ranking gap: 0.074 | Attacco casa: 2.13/gara | Difesa trasferta subisce: 2.06/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 1.00;1.48;21.33;;;20.62;10.5;15.0;;;;2.0.dev1;Iceland_Division_2;Iceland_Division_2;
2026-08-09;2026-08-09;USA_MLSNextPro_WesternConference_CentralDivision;23;Houston Dynamo 2;Real Monarchs;68.86;MEDIA-ALTA;SCHEDULED;;;;;;Ranking gap: 0.168 | Attacco casa: 2.50/gara | Difesa trasferta subisce: 1.50/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 1.00;3.36;25.0;;;15.0;10.5;15.0;;;;2.0.dev1;USA_MLSNextPro_WesternConference_CentralDivision;USA_MLSNextPro_WesternConference_CentralDivision;
2026-08-09;2026-08-09;Latvia_NakotnesLiga;16;Riga Mariners;Tukums 2000 2;68.38;MEDIA-ALTA;SCHEDULED;;;;;;Ranking gap: 0.269 | Attacco casa: 2.00/gara | Difesa trasferta subisce: 2.73/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.60;5.38;20.0;;;25.0;9.0;9.0;;;;2.0.dev1;Latvia_NakotnesLiga;Latvia_NakotnesLiga;
2026-08-09;2026-08-09;USA_MLSNextPro_WesternConference_CentralDivision;23;North Texas;Tacoma Defiance;68.16;MEDIA-ALTA;SCHEDULED;;;;;;Ranking gap: 0.158 | Attacco casa: 1.75/gara | Difesa trasferta subisce: 2.75/gara | Over25 casa ultime10: 0.50 | Over25 trasferta ultime10: 1.00;3.16;17.5;;;25.0;7.5;15.0;;;;2.0.dev1;USA_MLSNextPro_WesternConference_CentralDivision;USA_MLSNextPro_WesternConference_CentralDivision;
2026-08-09;2026-08-09;Norway_3rdDivision_Group2;17;Molde 2;FK Kvik;68.08;MEDIA-ALTA;SCHEDULED;;;;;;Ranking gap: 0.029 | Attacco casa: 2.64/gara | Difesa trasferta subisce: 2.00/gara | Over25 casa ultime10: 1.00 | Over25 trasferta ultime10: 0.50;0.58;25.0;;;20.0;15.0;7.5;;;;2.0.dev1;Norway_3rdDivision_Group2;Norway_3rdDivision_Group2;
2026-08-09;2026-08-09;Norway_3rdDivision_Group6;15;Raelingen;Rade;67.45;MEDIA-ALTA;SCHEDULED;;;;;;Ranking gap: 0.133 | Attacco casa: 2.07/gara | Difesa trasferta subisce: 1.86/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.90;2.66;20.71;;;18.57;12.0;13.5;;;;2.0.dev1;Norway_3rdDivision_Group6;Norway_3rdDivision_Group6;
2026-08-09;2026-08-09;Finland_Kakkonen_GroupC;18;Hercules;SJK Akatemia 2;66.91;MEDIA-ALTA;SCHEDULED;;;;;;Ranking gap: 0.037 | Attacco casa: 1.67/gara | Difesa trasferta subisce: 2.40/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.90;0.74;16.67;;;24.0;12.0;13.5;;;;2.0.dev1;Finland_Kakkonen_GroupC;Finland_Kakkonen_GroupC;
2026-08-09;2026-08-09;Norway_3rdDivision_Group6;15;Sarpsborg 08 2;Brumunddal;66.25;MEDIA-ALTA;SCHEDULED;;;;;;Ranking gap: 0.041 | Attacco casa: 1.64/gara | Difesa trasferta subisce: 4.07/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 1.00;0.82;16.43;;;25.0;9.0;15.0;;;;2.0.dev1;Norway_3rdDivision_Group6;Norway_3rdDivision_Group6;
2026-08-09;2026-08-09;USA_MLSNextPro_EasternConference_NortheastDivision;24;Columbus Crew 2;New York Red Bulls II;65.51;MEDIA-ALTA;SCHEDULED;;;;;;Ranking gap: 0.192 | Attacco casa: 1.87/gara | Difesa trasferta subisce: 1.75/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 1.00;3.84;18.67;;;17.5;10.5;15.0;;;;2.0.dev1;USA_MLSNextPro_EasternConference_NortheastDivision;USA_MLSNextPro_EasternConference_NortheastDivision;
2026-08-09;2026-08-09;Norway_OBOSLigaen;17;Strömsgodset;Egersund;65.32;MEDIA-ALTA;SCHEDULED;;;;;;Ranking gap: 0.091 | Attacco casa: 2.75/gara | Difesa trasferta subisce: 1.75/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.80;1.82;25.0;;;17.5;9.0;12.0;;;;2.0.dev1;Norway_OBOSLigaen;Norway_OBOSLigaen;
2026-08-09;2026-08-09;USA_USLLeagueOne;29;One Knoxville;Sarasota Paradise;64.72;MEDIA-ALTA;SCHEDULED;;;;;;Ranking gap: 0.622 | Attacco casa: 1.72/gara | Difesa trasferta subisce: 1.56/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.50;12.44;17.22;;;15.56;12.0;7.5;;;;2.0.dev1;USA_USLLeagueOne;USA_USLLeagueOne;
2026-08-09;2026-08-09;Iceland_BestaDeildKarla;23;Stjarnan;Keflavik;64.58;MEDIA-ALTA;SCHEDULED;;;;;;Ranking gap: 0.117 | Attacco casa: 1.88/gara | Difesa trasferta subisce: 1.94/gara | Over25 casa ultime10: 0.90 | Over25 trasferta ultime10: 0.70;2.34;18.82;;;19.41;13.5;10.5;;;;2.0.dev1;Iceland_BestaDeildKarla;Iceland_BestaDeildKarla;
2026-08-09;2026-08-09;Norway_3rdDivision_Group4;18;Stabaek 2;Vag;64.39;MEDIA-ALTA;SCHEDULED;;;;;;Ranking gap: 0.023 | Attacco casa: 2.36/gara | Difesa trasferta subisce: 1.79/gara | Over25 casa ultime10: 0.90 | Over25 trasferta ultime10: 0.60;0.46;23.57;;;17.86;13.5;9.0;;;;2.0.dev1;Norway_3rdDivision_Group4;Norway_3rdDivision_Group4;
2026-08-09;2026-08-09;Sweden_Division2_SodraSvealand;16;Eker Orebro;Nacka FC;63.62;MEDIA-ALTA;SCHEDULED;;;;;;Ranking gap: 0.135 | Attacco casa: 1.47/gara | Difesa trasferta subisce: 2.38/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.70;2.7;14.67;;;23.75;12.0;10.5;;;;2.0.dev1;Sweden_Division2_SodraSvealand;Sweden_Division2_SodraSvealand;
2026-08-09;2026-08-09;Iceland_BestaDeildKarla;23;Akranes;Thor Akureyri;63.58;MEDIA-ALTA;SCHEDULED;;;;;;Ranking gap: 0.145 | Attacco casa: 1.65/gara | Difesa trasferta subisce: 2.47/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.60;2.9;16.47;;;24.71;10.5;9.0;;;;2.0.dev1;Iceland_BestaDeildKarla;Iceland_BestaDeildKarla;
2026-08-09;2026-08-09;Norway_OBOSLigaen;17;Strømmen;Ranheim;63.14;MEDIA-ALTA;SCHEDULED;;;;;;Ranking gap: 0.126 | Attacco casa: 1.31/gara | Difesa trasferta subisce: 2.56/gara | Over25 casa ultime10: 0.50 | Over25 trasferta ultime10: 1.00;2.52;13.12;;;25.0;7.5;15.0;;;;2.0.dev1;Norway_OBOSLigaen;Norway_OBOSLigaen;
2026-08-09;2026-08-09;Sweden_Division2_VastraGotaland;19;Dalstorps IF;Kongahalla;62.88;MEDIA-ALTA;SCHEDULED;;;;;;Ranking gap: 0.282 | Attacco casa: 1.82/gara | Difesa trasferta subisce: 1.80/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.60;5.64;18.24;;;18.0;12.0;9.0;;;;2.0.dev1;Sweden_Division2_VastraGotaland;Sweden_Division2_VastraGotaland;
2026-08-09;2026-08-09;Sweden_Division1_Norra;18;Hammarby TFF;FBK Karlstad;62.84;MEDIA-ALTA;SCHEDULED;;;;;;Ranking gap: 0.161 | Attacco casa: 3.12/gara | Difesa trasferta subisce: 1.81/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.50;3.22;25.0;;;18.12;9.0;7.5;;;;2.0.dev1;Sweden_Division1_Norra;Sweden_Division1_Norra;
2026-08-09;2026-08-09;Iceland_BestaDeildKarla;23;Breidablik;Valur;61.94;MEDIA-ALTA;SCHEDULED;;;;;;Ranking gap: 0.138 | Attacco casa: 2.06/gara | Difesa trasferta subisce: 2.06/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.50;2.76;20.59;;;20.59;10.5;7.5;;;;2.0.dev1;Iceland_BestaDeildKarla;Iceland_BestaDeildKarla;
2026-08-09;2026-08-09;Sweden_Allsvenskan;21;Malmo FF;Degerfors;60.87;MEDIA-ALTA;SCHEDULED;;;;;;Ranking gap: 0.202 | Attacco casa: 2.00/gara | Difesa trasferta subisce: 1.73/gara | Over25 casa ultime10: 0.90 | Over25 trasferta ultime10: 0.40;4.04;20.0;;;17.33;13.5;6.0;;;;2.0.dev1;Sweden_Allsvenskan;Sweden_Allsvenskan;
2026-08-09;2026-08-09;Finland_Veikkausliiga;21;Ilves;Mariehamn;60.42;MEDIA-ALTA;SCHEDULED;;;;;;Ranking gap: 0.232 | Attacco casa: 1.61/gara | Difesa trasferta subisce: 2.17/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.60;4.64;16.11;;;21.67;9.0;9.0;;;;2.0.dev1;Finland_Veikkausliiga;Finland_Veikkausliiga;
2026-08-09;2026-08-09;Norway_OBOSLigaen;17;Åsane;Kongsvinger;60.36;MEDIA-ALTA;SCHEDULED;;;;;;Ranking gap: 0.287 | Attacco casa: 1.50/gara | Difesa trasferta subisce: 1.56/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.90;5.74;15.0;;;15.62;10.5;13.5;;;;2.0.dev1;Norway_OBOSLigaen;Norway_OBOSLigaen;
2026-08-09;2026-08-09;Sweden_Superettan;20;Varberg;Sandviken;60.23;MEDIA-ALTA;SCHEDULED;;;;;;Ranking gap: 0.151 | Attacco casa: 2.00/gara | Difesa trasferta subisce: 1.47/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.80;3.02;20.0;;;14.71;10.5;12.0;;;;2.0.dev1;Sweden_Superettan;Sweden_Superettan;
2026-08-09;2026-08-09;Sweden_Division2_Norrland;16;IFK Umea;Fransta;60.05;MEDIA-ALTA;SCHEDULED;;;;;;Ranking gap: 0.061 | Attacco casa: 0.83/gara | Difesa trasferta subisce: 2.67/gara | Over25 casa ultime10: 0.90 | Over25 trasferta ultime10: 0.80;1.22;8.33;;;25.0;13.5;12.0;;;;2.0.dev1;Sweden_Division2_Norrland;Sweden_Division2_Norrland;
2026-08-09;2026-08-09;USA_MLSNextPro_WesternConference_CentralDivision;23;Minnesota 2;San Jose Earthquakes II;59.65;MEDIA;SCHEDULED;;;;;;Ranking gap: 0.174 | Attacco casa: 1.73/gara | Difesa trasferta subisce: 1.33/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 1.00;3.48;17.33;;;13.33;10.5;15.0;;;;2.0.dev1;USA_MLSNextPro_WesternConference_CentralDivision;USA_MLSNextPro_WesternConference_CentralDivision;
2026-08-09;2026-08-09;Norway_2ndDivision_Group2;17;Rana FK;Skeid;59.25;MEDIA;SCHEDULED;;;;;;Ranking gap: 0.027 | Attacco casa: 1.69/gara | Difesa trasferta subisce: 1.93/gara | Over25 casa ultime10: 0.90 | Over25 trasferta ultime10: 0.60;0.54;16.92;;;19.29;13.5;9.0;;;;2.0.dev1;Norway_2ndDivision_Group2;Norway_2ndDivision_Group2;
2026-08-09;2026-08-09;Norway_Eliteserien;25;HamKam;Aalesund;59.11;MEDIA;SCHEDULED;;;;;;Ranking gap: 0.122 | Attacco casa: 1.53/gara | Difesa trasferta subisce: 2.33/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.60;2.44;15.33;;;23.33;9.0;9.0;;;;2.0.dev1;Norway_Eliteserien;Norway_Eliteserien;
